37.0,82.0,34.0,0.413793099881094,0.04085106379502037,121.97402597402598,0.5353191489361702,49.00373804918486,14.948051948051948,629.0,1175.0,2.7174468085106382,1.0,7.0791489361702125
38.0,71.0,37.0,0.3148148118998629,0.04166666661560457,81.9,0.40808823529411764,32.92323529411765,11.071428571428571,333.0,816.0,2.366421568627451,3.0,6.160539215686274
39.0,74.0,36.0,0.34545454231404965,0.03682170539067664,95.72093023255815,0.5494186046511628,38.508139534883725,11.732558139534884,567.0,1032.0,2.756782945736434,3.0,7.082364341085271
40.0,86.0,28.0,0.5087719253616498,0.062098501004177194,80.46987951807229,0.4132762312633833,32.35326229973427,11.072289156626505,386.0,934.0,2.4389721627408996,3.0,6.255888650963597
41.0,70.0,28.0,0.4285714241982508,0.03954802256163086,104.93243243243244,0.4218455743879473,42.14171120272815,13.608108108108109,448.0,1062.0,2.390772128060264,10.0,6.4331450094161955
42.0,57.0,24.0,0.4074074023776864,0.04376657819129101,95.06896551724138,0.4336870026525199,38.20106100795756,12.39655172413793,327.0,754.0,2.4111405835543764,6.0,6.436339522546419
43.0,29.0,12.0,0.4146341362284357,0.040094339528079385,71.04444444444445,0.45047169811320753,28.597966457023063,9.311111111111112,191.0,424.0,2.5117924528301887,2.0,6.658018867924528
44.0,28.0,12.0,0.39999999000000025,0.03773584896760413,71.08888888888889,0.4481132075471698,28.614800838574425,9.311111111111112,190.0,424.0,2.518867924528302,2.0,6.662735849056604
45.0,44.0,13.0,0.5438596395814098,0.06950672630155443,84.27777777777777,0.3811659192825112,33.86357747882411,11.666666666666666,170.0,446.0,2.172645739910314,2.0,5.941704035874439
46.0,80.0,41.0,0.3223140469230244,0.030708661393142784,111.90243902439025,0.44881889763779526,44.94050316881122,14.75609756097561,570.0,1270.0,2.4763779527559056,3.0,6.337007874015748
47.0,63.0,69.0,-0.04545454511019284,-0.004501125277943642,88.0673076923077,0.4013503375843961,35.387463211956835,11.615384615384615,535.0,1333.0,2.240060015003751,1.0,6.0427606901725435
48.0,46.0,22.0,0.3529411712802769,0.033660589013098756,103.875,0.5357643758765779,41.76430575035064,12.5,382.0,713.0,2.782608695652174,3.0,7.255259467040673
49.0,42.0,29.0,0.18309858897044243,0.016089108890978827,79.01408450704226,0.3997524752475248,31.765534792915915,10.816901408450704,323.0,808.0,2.3316831683168315,2.0,6.080445544554456
50.0,73.0,24.0,0.5051546339674781,0.05390539047975205,106.88888888888889,0.45324532453245325,42.93685368536853,13.841269841269842,412.0,909.0,2.5445544554455446,11.0,6.518151815181518
51.0,83.0,24.0,0.5514018640055901,0.05824284298297844,92.84810126582279,0.4353405725567621,37.313376735351824,12.240506329113924,441.0,1013.0,2.4698914116485686,3.0,6.36426456071076
52.0,28.0,0.0,0.9999999642857155,0.09003215405134356,109.17391304347827,0.5401929260450161,43.88564238780932,13.434782608695652,168.0,311.0,2.8006430868167205,0.0,7.154340836012862
53.0,104.0,39.0,0.454545451366815,0.06442021797381545,789.8888888888889,0.4053518334985134,316.11769628895496,106.11111111111111,409.0,1009.0,2.313181367690783,3.0,6.1080277502477704
54.0,35.0,0.0,0.9999999714285723,0.06194690254522672,76.83928571428571,0.536283185840708,30.950227560050564,9.839285714285714,303.0,565.0,2.538053097345133,0.0,6.738053097345133
55.0,15.0,6.0,0.4285714081632663,0.020689655124851367,83.6046511627907,0.5494252873563218,33.66163058005881,9.953488372093023,239.0,435.0,2.708045977011494,1.0,7.377011494252874
56.0,5.0,4.0,0.11111109876543349,0.005025125602888816,110.71428571428571,0.49748743718592964,44.48470926058866,14.071428571428571,99.0,199.0,2.5829145728643215,0.0,6.869346733668341
57.0,5.0,4.0,0.11111109876543349,0.005076142106212477,109.92857142857143,0.5025380710659898,44.17244379985497,13.928571428571429,99.0,197.0,2.6091370558375635,0.0,6.893401015228426
58.0,35.0,69.0,-0.32692307377958585,-0.04265997485237143,106.14035087719299,0.4893350062735257,42.6518743533866,13.719298245614034,390.0,797.0,2.572145545796738,0.0,6.681304893350063
59.0,21.0,14.0,0.19999999428571447,0.01703163012887681,102.76666666666667,0.44038929440389296,41.28282238442822,13.7,181.0,411.0,2.491484184914842,2.0,6.574209245742092
60.0,74.0,37.0,0.33333333033033036,0.03581800577365149,83.31521739130434,0.43368828654404645,33.499562271139354,10.847826086956522,448.0,1033.0,2.4966118102613746,2.0,6.543078412391094
61.0,52.0,3.0,0.8909090747107441,0.12128712841265563,67.84444444444445,0.48514851485148514,27.331837183718378,8.8,196.0,404.0,2.492574257425743,0.0,6.688118811881188
62.0,9.0,1.0,0.7999999200000081,0.03212851392719472,101.3529411764706,0.36947791164658633,40.688967635246875,13.941176470588236,92.0,249.0,2.3293172690763053,0.0,6.036144578313253
63.0,35.0,9.0,0.5909090774793392,0.03714285708979592,100.66666666666667,0.41,40.43066666666667,14.0625,287.0,700.0,2.257142857142857,0.0,6.007142857142857
64.0,28.0,8.0,0.5555555401234572,0.049999999875,124.32,0.49,49.924,15.68,196.0,400.0,2.6875,0.0,6.8525
65.0,20.0,9.0,0.37931033174791956,0.053921568363129564,55.241379310344826,0.4852941176470588,22.290669371196756,6.862068965517241,99.0,204.0,2.7058823529411766,0.0,7.019607843137255
66.0,6.0,0.0,0.9999998333333611,0.05882352883506344,75.9090909090909,0.5294117647058824,30.57540106951872,9.272727272727273,54.0,102.0,2.7058823529411766,0.0,7.294117647058823
67.0,27.0,37.0,-0.15624999755859378,-0.02114164900392886,55.625,0.34460887949260044,22.38784355179704,7.678571428571429,163.0,473.0,2.1987315010570825,4.0,5.79492600422833
68.0,11.0,2.0,0.6923076390532585,0.08333333256172841,72.0,0.4351851851851852,28.97407407407408,9.818181818181818,47.0,108.0,2.4722222222222223,0.0,6.435185185185185
69.0,55.0,19.0,0.4864864799123449,0.04999999993055555,94.0,0.5736111111111111,37.82944444444444,11.238095238095237,413.0,720.0,2.8583333333333334,0.0,7.329166666666667
70.0,14.0,18.0,-0.12499999609375013,-0.01286173629304908,112.23809523809524,0.4855305466237942,45.08945031388762,14.571428571428571,151.0,311.0,2.504823151125402,2.0,6.662379421221865
71.0,24.0,37.0,-0.21311475060467622,-0.02195945942236578,86.3,0.4172297297297297,34.68689189189189,11.56,247.0,592.0,2.373310810810811,1.0,6.39695945945946
72.0,32.0,49.0,-0.20987654061880814,-0.016393442607142292,109.16,0.49662487945998074,43.86264995178399,13.253333333333334,515.0,1037.0,2.6673095467695274,5.0,7.008678881388621
73.0,58.0,23.0,0.43209876009754616,0.037674919227475866,95.28571428571429,0.395048439181916,38.272305089958486,12.957142857142857,367.0,929.0,2.38751345532831,0.0,6.278794402583423
74.0,48.0,25.0,0.31506848883467825,0.026528258331570638,89.86764705882354,0.3863898500576701,36.10161476355248,12.323529411764707,335.0,867.0,2.3160322952710497,7.0,6.160322952710496
75.0,28.0,7.0,0.5999999828571434,0.04941176458961938,44.5,0.43058823529411766,17.97223529411765,5.985294117647059,183.0,425.0,2.3858823529411763,0.0,6.3223529411764705
